0.3	1.19E+01	1.10E-05	12
0.4	1.19E+01	1.02E-05	12
0.5	1.14E+01	1.00E-05	12
0.6	1.10E+01	9.37E-06	12
0.7	1.01E+01	8.89E-06	12
0.8	8.83E+00	8.78E-06	12
0.9	5.85E+00	8.31E-06	12
1	2.93E+00	7.82E-06	12
0	1.17E+01	2.13E-05	13
0.1	1.24E+01	1.37E-05	13
0.2	1.31E+01	1.20E-05	13
0.3	1.19E+01	1.12E-05	13
0.4	1.21E+01	1.03E-05	13
0.5	1.16E+01	1.04E-05	13
0.6	1.08E+01	9.53E-06	13
0.7	1.02E+01	8.98E-06	13
0.8	9.13E+00	8.83E-06	13
0.9	5.74E+00	8.31E-06	13
1	2.93E+00	7.82E-06	13
0	1.19E+01	1.98E-05	14
0.1	1.31E+01	1.21E-05	14
0.2	1.32E+01	1.19E-05	14
0.3	1.31E+01	1.08E-05	14
0.4	1.21E+01	1.06E-05	14
0.5	1.15E+01	1.06E-05	14
0.6	1.04E+01	9.24E-06	14
0.7	9.16E+00	8.90E-06	14
0.8	8.65E+00	9.18E-06	14
0.9	6.49E+00	8.26E-06	14
1	2.93E+00	7.81E-06	14
0	1.16E+01	2.09E-05	15
0.1	1.23E+01	1.26E-05	15
0.2	1.15E+01	1.27E-05	15
0.3	1.27E+01	1.11E-05	15
0.4	1.23E+01	1.03E-05	15
0.5	1.17E+01	9.59E-06	15
0.6	9.96E+00	9.84E-06	15
0.7	1.03E+01	9.08E-06	15
0.8	8.48E+00	8.61E-06	15
0.9	6.84E+00	8.38E-06	15
1	2.93E+00	7.81E-06	15
0	1.15E+01	1.91E-05	16
0.1	1.30E+01	1.16E-05	16
0.2	1.28E+01	1.29E-05	16
0.3	1.24E+01	1.20E-05	16
0.4	1.23E+01	1.09E-05	16
0.5	1.15E+01	9.60E-06	16
0.6	1.04E+01	9.62E-06	16
0.7	9.68E+00	9.18E-06	16
0.8	8.76E+00	8.73E-06	16
0.9	6.32E+00	8.28E-06	16
1	2.94E+00	7.81E-06	16
0	1.16E+01	1.98E-05	17
0.1	1.31E+01	1.24E-05	17
0.2	1.36E+01	1.15E-05	17
0.3	1.24E+01	1.17E-05	17
0.4	1.20E+01	1.05E-05	17
0.5	1.09E+01	1.04E-05	17
0.6	1.06E+01	9.42E-06	17
0.7	9.91E+00	9.35E-06	17
0.8	8.02E+00	8.62E-06	17
0.9	6.21E+00	8.32E-06	17
1	2.94E+00	7.81E-06	17
0	1.29E+01	1.45E-05	18
0.1	1.31E+01	1.24E-05	18
0.2	1.24E+01	1.39E-05	18
0.3	1.30E+01	1.14E-05	18
0.4	1.21E+01	1.07E-05	18
0.5	1.05E+01	1.05E-05	18
0.6	1.06E+01	9.67E-06	18
0.7	9.59E+00	9.29E-06	18
0.8	7.74E+00	8.54E-06	18
0.9	6.27E+00	8.30E-06	18
1	2.95E+00	7.80E-06	18
0	1.20E+01	1.76E-05	19
0.1	1.31E+01	1.25E-05	19
0.2	1.25E+01	1.23E-05	19
0.3	1.21E+01	1.22E-05	19
0.4	1.21E+01	1.10E-05	19
0.5	1.21E+01	1.00E-05	19
0.6	1.08E+01	9.50E-06	19
0.7	9.42E+00	9.72E-06	19
0.8	7.16E+00	9.44E-06	19
0.9	4.73E+00	8.23E-06	19
1	2.95E+00	7.80E-06	19
0	1.29E+01	1.43E-05	20
0.1	1.32E+01	1.26E-05	20
0.2	1.14E+01	1.26E-05	20
0.3	1.30E+01	1.14E-05	20
0.4	1.27E+01	1.02E-05	20
0.5	1.14E+01	9.96E-06	20
0.6	9.67E+00	9.76E-06	20
0.7	9.48E+00	9.14E-06	20
0.8	8.82E+00	9.37E-06	20
0.9	6.95E+00	8.33E-06	20
1	2.96E+00	7.80E-06	20
0	1.26E+01	1.32E-05	21
0.1	1.32E+01	1.23E-05	21
0.2	1.29E+01	1.26E-05	21
0.3	1.32E+01	1.14E-05	21
0.4	1.21E+01	1.14E-05	21
0.5	1.22E+01	1.06E-05	21
0.6	1.13E+01	1.01E-05	21
0.7	1.00E+01	9.77E-06	21
0.8	8.72E+00	9.40E-06	21
0.9	6.81E+00	8.23E-06	21
1	2.93E+00	7.39E-06	21
